id,arquivo_atual,caminho_origem_resolvido,caminho_staging,destino_recomendado,existencia_origem,existencia_staging,existencia_destino,sha256_origem,sha256_staging,sha256_destino,igualdade_hashes,destino_topologicamente_correto,origem_preservada,ausencia_sobrescrita,resultado_final
4989,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/src/neural/neural.module.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/src/neural/neural.module.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/neural/neural.module.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/neural/neural.module.ts,SIM,SIM,SIM,beba070c959501eea75d724f81471308e0de2800fb5a6ef46e9bc5d3ef144898,beba070c959501eea75d724f81471308e0de2800fb5a6ef46e9bc5d3ef144898,beba070c959501eea75d724f81471308e0de2800fb5a6ef46e9bc5d3ef144898,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4990,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/src/neural/neural.service.ts,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/src/neural/neural.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/neural/neural.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/neural/neural.service.ts,SIM,SIM,SIM,7dea497982af0c2c63d70bc44a24a636cde81f964445c7a6c0db545196d401fe,7dea497982af0c2c63d70bc44a24a636cde81f964445c7a6c0db545196d401fe,7dea497982af0c2c63d70bc44a24a636cde81f964445c7a6c0db545196d401fe,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4991,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/tsconfig.json,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/tsconfig.json,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/tsconfig.json,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/tsconfig.json,SIM,SIM,SIM,2e04c44bb768568d65cbbd3b3c0759f13010a6dbf86d5eb7398e9cb438dfaaf5,2e04c44bb768568d65cbbd3b3c0759f13010a6dbf86d5eb7398e9cb438dfaaf5,2e04c44bb768568d65cbbd3b3c0759f13010a6dbf86d5eb7398e9cb438dfaaf5,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4992,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/update_callers.py,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/update_callers.py,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/update_callers.py,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/update_callers.py,SIM,SIM,SIM,17c8d05c1ea162d8dd69203da102fc2411e93356917b1e07ada8edf97541d404,17c8d05c1ea162d8dd69203da102fc2411e93356917b1e07ada8edf97541d404,17c8d05c1ea162d8dd69203da102fc2411e93356917b1e07ada8edf97541d404,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
4993,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/update_core.py,/Volumes/REGENERA BANK/regenera-bank/00-governance/audit-evidence/source-packages/production-core/legacy-core/update_core.py,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/update_core.py,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/update_core.py,SIM,SIM,SIM,5d81b6821a9458d2e201f81e12d4d9279248537a43876fb5726f8f7e72dae67e,5d81b6821a9458d2e201f81e12d4d9279248537a43876fb5726f8f7e72dae67e,5d81b6821a9458d2e201f81e12d4d9279248537a43876fb5726f8f7e72dae67e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
5721,/Volumes/REGENERA BANK/regenera-bank/12-regulatory/regenera-regulatory-lgpd/migrations/0002-compliance-privacy.sql,/Volumes/REGENERA BANK/regenera-bank/12-regulatory/regenera-regulatory-lgpd/migrations/0002-compliance-privacy.sql,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/12-regulatory/regenera-regulatory-lgpd/source-material/arquivos-2/0002-compliance-privacy.sql,12-regulatory/regenera-regulatory-lgpd/source-material/arquivos-2/0002-compliance-privacy.sql,SIM,SIM,SIM,c172d25b286860fddc2bac3e5e3f205b5975d335478ab2c22f79e49d8e1ddd2f,c172d25b286860fddc2bac3e5e3f205b5975d335478ab2c22f79e49d8e1ddd2f,c172d25b286860fddc2bac3e5e3f205b5975d335478ab2c22f79e49d8e1ddd2f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
5722,/Volumes/REGENERA BANK/regenera-bank/12-regulatory/regenera-regulatory-lgpd/migrations/5.Regenera-Migrations-0002-compliance-privacy.sql,/Volumes/REGENERA BANK/regenera-bank/12-regulatory/regenera-regulatory-lgpd/migrations/5.Regenera-Migrations-0002-compliance-privacy.sql,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/12-regulatory/regenera-regulatory-lgpd/source-material/arquivos-2/5.Regenera-Migrations-0002-compliance-privacy.sql,12-regulatory/regenera-regulatory-lgpd/source-material/arquivos-2/5.Regenera-Migrations-0002-compliance-privacy.sql,SIM,SIM,SIM,e19a6514b82b449b423f40fcc691f97b93b81ede645c27f4f6e62aada19a03e7,e19a6514b82b449b423f40fcc691f97b93b81ede645c27f4f6e62aada19a03e7,e19a6514b82b449b423f40fcc691f97b93b81ede645c27f4f6e62aada19a03e7,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6006,/Volumes/REGENERA BANK/regenera-bank/17-releases/manifests/archive/RegeneraBank_V3_manifest.json,/Volumes/REGENERA BANK/regenera-bank/17-releases/manifests/archive/RegeneraBank_V3_manifest.json,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/RegeneraBank_V3_manifest.json,00-governance/audit-evidence/pipeline-green-v4/RegeneraBank_V3_manifest.json,SIM,SIM,SIM,e50295f57f585ae9dab59b80b278a9117f1dd8f0e77b112ef05f2cb7038a2487,e50295f57f585ae9dab59b80b278a9117f1dd8f0e77b112ef05f2cb7038a2487,e50295f57f585ae9dab59b80b278a9117f1dd8f0e77b112ef05f2cb7038a2487,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6007,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/CERTIFICATE_ROTATION.md,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/CERTIFICATE_ROTATION.md,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/CERTIFICATE_ROTATION.md,00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/CERTIFICATE_ROTATION.md,SIM,SIM,SIM,9d4a6c7afb89d1ec5b04ff02b0d227c344bfb9b190720ca531021a9306ea3301,9d4a6c7afb89d1ec5b04ff02b0d227c344bfb9b190720ca531021a9306ea3301,9d4a6c7afb89d1ec5b04ff02b0d227c344bfb9b190720ca531021a9306ea3301,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6008,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/DISASTER_RECOVERY.md,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/DISASTER_RECOVERY.md,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/DISASTER_RECOVERY.md,00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/DISASTER_RECOVERY.md,SIM,SIM,SIM,ea99f85da1eaa75ddd5136cf135d8385bb40841dbb6e026a88a083eaf1a0c0d8,ea99f85da1eaa75ddd5136cf135d8385bb40841dbb6e026a88a083eaf1a0c0d8,ea99f85da1eaa75ddd5136cf135d8385bb40841dbb6e026a88a083eaf1a0c0d8,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6009,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/INCIDENT_RESPONSE.md,/Volumes/REGENERA BANK/regenera-bank/00-governance/runbooks/INCIDENT_RESPONSE.md,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/INCIDENT_RESPONSE.md,00-governance/audit-evidence/pipeline-green-v4/architecture-and-governance/Runbooks/INCIDENT_RESPONSE.md,SIM,SIM,SIM,82b3f9bffdcace5692aa9eead420455f46abe36101b512354378d0632260be34,82b3f9bffdcace5692aa9eead420455f46abe36101b512354378d0632260be34,82b3f9bffdcace5692aa9eead420455f46abe36101b512354378d0632260be34,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6602,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/cache-eviction.policy,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/cache-eviction.policy,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/cache-eviction.policy,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/cache-eviction.policy,SIM,SIM,SIM,e544d839fa2c0392ce6a57108eed691034c14af20b190594e73af7cbc423f874,e544d839fa2c0392ce6a57108eed691034c14af20b190594e73af7cbc423f874,e544d839fa2c0392ce6a57108eed691034c14af20b190594e73af7cbc423f874,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6603,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/redis-cluster.config.ts,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/redis-cluster.config.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/redis-cluster.config.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/redis-cluster.config.ts,SIM,SIM,SIM,689d2357377d9a25f017f3c13a7a681099795ca8d40f53b2eca9b1db9c474e04,689d2357377d9a25f017f3c13a7a681099795ca8d40f53b2eca9b1db9c474e04,689d2357377d9a25f017f3c13a7a681099795ca8d40f53b2eca9b1db9c474e04,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6604,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/redis-sentinel.ts,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-cache/source-material/src/database/redis-cache/redis-sentinel.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/redis-sentinel.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/redis-cache/redis-sentinel.ts,SIM,SIM,SIM,1a343c1355c5f9a263065723010793f6b31b6d2e2a3b3e996dfab1fa6d06c38e,1a343c1355c5f9a263065723010793f6b31b6d2e2a3b3e996dfab1fa6d06c38e,1a343c1355c5f9a263065723010793f6b31b6d2e2a3b3e996dfab1fa6d06c38e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6642,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/.dockerignore,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/.dockerignore,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/.dockerignore,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/.dockerignore,SIM,SIM,SIM,9930b482197995c50bafcfe5012cb193d76f4419ad6016ead7aa45276bfcbc5f,9930b482197995c50bafcfe5012cb193d76f4419ad6016ead7aa45276bfcbc5f,9930b482197995c50bafcfe5012cb193d76f4419ad6016ead7aa45276bfcbc5f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6643,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/.gcloudignore,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/.gcloudignore,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/.gcloudignore,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/.gcloudignore,SIM,SIM,SIM,26c8420ce029096c44ed8871a57dd2da591baa6b7a4209fa2bd4cf950c16d334,26c8420ce029096c44ed8871a57dd2da591baa6b7a4209fa2bd4cf950c16d334,26c8420ce029096c44ed8871a57dd2da591baa6b7a4209fa2bd4cf950c16d334,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6644,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/DEPLOY_BACKEND.sh,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/DEPLOY_BACKEND.sh,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/DEPLOY_BACKEND.sh,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/DEPLOY_BACKEND.sh,SIM,SIM,SIM,880c38fd106ca79571fd8bb78b2f0cc992cbf7c856bce373565bce2af86fe5d0,880c38fd106ca79571fd8bb78b2f0cc992cbf7c856bce373565bce2af86fe5d0,880c38fd106ca79571fd8bb78b2f0cc992cbf7c856bce373565bce2af86fe5d0,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6645,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/Dockerfile,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/Dockerfile,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/Dockerfile,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/Dockerfile,SIM,SIM,SIM,046f7b92e6db229e20bb20497651deee658fe3865f5ba8baf22f933cddb5615a,046f7b92e6db229e20bb20497651deee658fe3865f5ba8baf22f933cddb5615a,046f7b92e6db229e20bb20497651deee658fe3865f5ba8baf22f933cddb5615a,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
6646,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/FIX_AND_DEPLOY.sh,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-ci-cd/source-material/FIX_AND_DEPLOY.sh,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/FIX_AND_DEPLOY.sh,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/FIX_AND_DEPLOY.sh,SIM,SIM,SIM,03154eb62807653bb4045074d6b2666ac9bbba2bfb0d349cfc474c2decfa8c74,03154eb62807653bb4045074d6b2666ac9bbba2bfb0d349cfc474c2decfa8c74,03154eb62807653bb4045074d6b2666ac9bbba2bfb0d349cfc474c2decfa8c74,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7091,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/scripts/run-neon-init.js,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/scripts/run-neon-init.js,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/scripts/run-neon-init.js,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/scripts/run-neon-init.js,SIM,SIM,SIM,310da29f37836ea52d2f9964ddcf929cdee6b2bbfa75ca1e7293c49ec3b39d6b,310da29f37836ea52d2f9964ddcf929cdee6b2bbfa75ca1e7293c49ec3b39d6b,310da29f37836ea52d2f9964ddcf929cdee6b2bbfa75ca1e7293c49ec3b39d6b,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7092,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/scripts/run-neon-init.ts,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/scripts/run-neon-init.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/scripts/run-neon-init.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/scripts/run-neon-init.ts,SIM,SIM,SIM,8e8ed4dcff69cba0b7dfc26fd29cde70e0ce9c169f46de2d8c125044cbb40695,8e8ed4dcff69cba0b7dfc26fd29cde70e0ce9c169f46de2d8c125044cbb40695,8e8ed4dcff69cba0b7dfc26fd29cde70e0ce9c169f46de2d8c125044cbb40695,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7093,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/sql/V1__init.sql,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/sql/V1__init.sql,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/10-platform/regenera-platform-cloud-foundation/source-material/pipeline-green-v4/sql/V1__init.sql,10-platform/regenera-platform-cloud-foundation/source-material/pipeline-green-v4/sql/V1__init.sql,SIM,SIM,SIM,90c22b0c43fe2a4b2eeffad4767f633b2f90c3a8277e06caf627e4805eb902b9,90c22b0c43fe2a4b2eeffad4767f633b2f90c3a8277e06caf627e4805eb902b9,90c22b0c43fe2a4b2eeffad4767f633b2f90c3a8277e06caf627e4805eb902b9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7094,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/data-source.ts,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/data-source.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/data-source.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/data-source.ts,SIM,SIM,SIM,d5a7093d9cef288333d3f2db445e78b22fc5bf1bb742ea8b2ac5ffaa0efc11b9,d5a7093d9cef288333d3f2db445e78b22fc5bf1bb742ea8b2ac5ffaa0efc11b9,d5a7093d9cef288333d3f2db445e78b22fc5bf1bb742ea8b2ac5ffaa0efc11b9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7095,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/database/cloud-spanner/acid-global.config,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/database/cloud-spanner/acid-global.config,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/cloud-spanner/acid-global.config,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/cloud-spanner/acid-global.config,SIM,SIM,SIM,f28e4654219d53bece2e4d17d461b5b898fc3641b0c5ea90f17c3a6f8898ac4d,f28e4654219d53bece2e4d17d461b5b898fc3641b0c5ea90f17c3a6f8898ac4d,f28e4654219d53bece2e4d17d461b5b898fc3641b0c5ea90f17c3a6f8898ac4d,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
7096,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/database/cloud-spanner/spanner-schema.ddl,/Volumes/REGENERA BANK/regenera-bank/10-platform/regenera-platform-databases/source-material/src/database/cloud-spanner/spanner-schema.ddl,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/cloud-spanner/spanner-schema.ddl,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/cloud-spanner/spanner-schema.ddl,SIM,SIM,SIM,7cfb3e92168cb9919ab4a1ffc53ba3ae7a808c8e9ec96d67e869ca741bd9b25f,7cfb3e92168cb9919ab4a1ffc53ba3ae7a808c8e9ec96d67e869ca741bd9b25f,7cfb3e92168cb9919ab4a1ffc53ba3ae7a808c8e9ec96d67e869ca741bd9b25f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
